FIPS,Table,Line code,Area Name,state,state code,pop1990,pop1995,pop2000,pop2005,GDP_PC90,GDP_PC95,GDP_PC100,GDP_PC105,,,,,,,,,,,,,,,,,
5087,CA04 ,10,Madison,Arkansas,5000,11654,13263,14295,14843,0.014068202,0.018005464,0.021211595,0.025495738,,,,,,,,,,,,,,,,,
5089,CA04 ,10,Marion,Arkansas,5000,12039,14473,16156,16325,0.013704967,0.016976979,0.01943845,0.024167014,,,,,,,,,,,,,,,,,
5091,CA04 ,10,Miller,Arkansas,5000,38503,39635,40436,42297,0.014479496,0.019165123,0.023888636,0.030347154,,,,,,,,,,,,,,,,,
5093,CA04 ,10,Mississippi,Arkansas,5000,57561,51899,51829,47126,0.015164116,0.019058959,0.020912326,0.027863285,,,,,,,,,,,,,,,,,
5095,CA04 ,10,Monroe,Arkansas,5000,11321,10645,10179,9095,0.012561319,0.017889946,0.019405765,0.025105518,,,,,,,,,,,,,,,,,
5097,CA04 ,10,Montgomery,Arkansas,5000,7858,8466,9271,9059,0.013071054,0.016973952,0.020517438,0.024728236,,,,,,,,,,,,,,,,,
5099,CA04 ,10,Nevada,Arkansas,5000,10076,10049,9921,9524,0.012835147,0.017405231,0.02148235,0.027203413,,,,,,,,,,,,,,,,,
5101,CA04 ,10,Newton,Arkansas,5000,7685,8220,8647,8379,0.010176259,0.013828976,0.016781106,0.02142605,,,,,,,,,,,,,,,,,
5103,CA04 ,10,Ouachita,Arkansas,5000,30420,29311,28686,26630,0.015282076,0.018630681,0.021927055,0.027684136,,,,,,,,,,,,,,,,,
5105,CA04 ,10,Perry,Arkansas,5000,7973,9116,10236,10268,0.01370959,0.019507175,0.023016022,0.028240391,,,,,,,,,,,,,,,,,
5107,CA04 ,10,Phillips,Arkansas,5000,28768,27833,26268,23270,0.012371573,0.016390953,0.019066882,0.024982336,,,,,,,,,,,,,,,,,
5109,CA04 ,10,Pike,Arkansas,5000,10088,10775,11320,10836,0.013989293,0.019433674,0.021524157,0.028239602,,,,,,,,,,,,,,,,,
5111,CA04 ,10,Poinsett,Arkansas,5000,24643,24975,25619,25092,0.013392988,0.018958641,0.020211157,0.024845215,,,,,,,,,,,,,,,,,
5113,CA04 ,10,Polk,Arkansas,5000,17361,19005,20262,20007,0.01383052,0.017686742,0.019949239,0.02468463,,,,,,,,,,,,,,,,,
5115,CA04 ,10,Pope,Arkansas,5000,46225,51476,54504,57232,0.016062016,0.020382045,0.023765018,0.028883712,,,,,,,,,,,,,,,,,
5117,CA04 ,10,Prairie,Arkansas,5000,9522,9451,9504,8956,0.01304462,0.018943544,0.020252608,0.026443197,,,,,,,,,,,,,,,,,
5119,CA04 ,10,Pulaski,Arkansas,5000,350060,357096,361881,369221,0.021307264,0.027760686,0.034132208,0.043588293,,,,,,,,,,,,,,,,,
5121,CA04 ,10,Randolph,Arkansas,5000,16566,17565,18163,18080,0.012589785,0.016659031,0.019100755,0.023529638,,,,,,,,,,,,,,,,,
5123,CA04 ,10,St. Francis,Arkansas,5000,28481,29202,29284,27457,0.012590427,0.016818761,0.018317761,0.023735617,,,,,,,,,,,,,,,,,
5125,CA04 ,10,Saline,Arkansas,5000,64464,75349,83940,90247,0.016386012,0.021258441,0.02648877,0.034026409,,,,,,,,,,,,,,,,,
5127,CA04 ,10,Scott,Arkansas,5000,10200,10788,10987,10947,0.012680327,0.01821824,0.020934872,0.025350684,,,,,,,,,,,,,,,,,
5129,CA04 ,10,Searcy,Arkansas,5000,7819,7890,8273,7962,0.011431954,0.015288307,0.017104836,0.021009907,,,,,,,,,,,,,,,,,
5131,CA04 ,10,Sebastian,Arkansas,5000,99743,108251,115513,118358,0.018989652,0.02404836,0.028788735,0.036568082,,,,,,,,,,,,,,,,,
5133,CA04 ,10,Sevier,Arkansas,5000,13752,15058,15746,16160,0.015032018,0.019507286,0.021006098,0.025585132,,,,,,,,,,,,,,,,,
5135,CA04 ,10,Sharp,Arkansas,5000,14128,16053,17151,17546,0.013419913,0.016898602,0.018558063,0.022477954,,,,,,,,,,,,,,,,,
5137,CA04 ,10,Stone,Arkansas,5000,9831,10904,11522,11684,0.012475318,0.016112993,0.019517065,0.024665814,,,,,,,,,,,,,,,,,
5139,CA04 ,10,Union,Arkansas,5000,46785,46532,45575,43614,0.018781443,0.023751311,0.028888586,0.03756452,,,,,,,,,,,,,,,,,
5141,CA04 ,10,Van Buren,Arkansas,5000,14057,15296,16211,16319,0.013030691,0.017253548,0.020221186,0.024531756,,,,,,,,,,,,,,,,,
5143,CA04 ,10,Washington,Arkansas,5000,114325,140913,158788,183644,0.017815676,0.021812151,0.024807637,0.032546999,,,,,,,,,,,,,,,,,
5145,CA04 ,10,White,Arkansas,5000,54931,61241,67404,71331,0.01400845,0.018293403,0.021396474,0.025795635,,,,,,,,,,,,,,,,,
5147,CA04 ,10,Woodruff,Arkansas,5000,9480,9240,8690,8005,0.013073891,0.01819225,0.019490113,0.023473309,,,,,,,,,,,,,,,,,
5149,CA04 ,10,Yell,Arkansas,5000,17822,19786,21153,21146,0.014482267,0.018911029,0.021393191,0.026585517,,,,,,,,,,,,,,,,,
51945,CA04 ,10,Rockbridge,Buena Vista + Lexington,#N/A,31817,32859,34015,34529,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,
6001,CA04 ,10,Alameda,California,6000,1306166,1346548,1450396,1439743,0.027347927,0.031132089,0.044853504,0.052243836,,,,,,,,,,,,,,,,,
6003,CA04 ,10,Alpine,California,6000,1106,1246,1205,1125,0.022221791,0.021453629,0.030836217,0.040609376,,,,,,,,,,,,,,,,,
6005,CA04 ,10,Amador,California,6000,30302,33549,35175,37795,0.019477614,0.021877858,0.027747601,0.036106243,,,,,,,,,,,,,,,,,
6007,CA04 ,10,Butte,California,6000,183652,196083,203907,214873,0.01867167,0.020839534,0.026137454,0.032358798,,,,,,,,,,,,,,,,,
6009,CA04 ,10,Calaveras,California,6000,32542,37700,40698,45710,0.020527072,0.021433328,0.028877227,0.03498011,,,,,,,,,,,,,,,,,
6011,CA04 ,10,Colusa,California,6000,16335,17584,18816,20595,0.021963876,0.025655363,0.027320526,0.031952363,,,,,,,,,,,,,,,,,
6013,CA04 ,10,Contra Costa,California,6000,809317,872075,953304,1002051,0.032017147,0.036970896,0.051884534,0.060761711,,,,,,,,,,,,,,,,,
6015,CA04 ,10,Del Norte,California,6000,23986,27802,27471,28504,0.016363539,0.017157638,0.021022683,0.025705021,,,,,,,,,,,,,,,,,
6017,CA04 ,10,El Dorado,California,6000,127952,144574,157128,173410,0.024405889,0.029735909,0.041527122,0.051052334,,,,,,,,,,,,,,,,,
6019,CA04 ,10,Fresno,California,6000,672302,749534,802123,870620,0.020225145,0.021754346,0.025625626,0.031473763,,,,,,,,,,,,,,,,,
6021,CA04 ,10,Glenn,California,6000,24919,26040,26449,27503,0.017775611,0.018925209,0.022550277,0.027603194,,,,,,,,,,,,,,,,,
6023,CA04 ,10,Humboldt,California,6000,119746,125927,126400,128963,0.01954549,0.021581393,0.02708119,0.0332697,,,,,,,,,,,,,,,,,
6025,CA04 ,10,Imperial,California,6000,110839,136986,142411,153285,0.019298391,0.019183762,0.020718182,0.026651819,,,,,,,,,,,,,,,,,
6027,CA04 ,10,Inyo,California,6000,18272,18395,17916,17717,0.021814904,0.023681999,0.028313383,0.036896962,,,,,,,,,,,,,,,,,
6029,CA04 ,10,Kern,California,6000,549535,620201,663510,748766,0.019828345,0.020898184,0.024412947,0.030208232,,,,,,,,,,,,,,,,,
6031,CA04 ,10,Kings,California,6000,101885,113840,129776,143507,0.016000494,0.01760989,0.019027163,0.025905809,,,,,,,,,,,,,,,,,
6033,CA04 ,10,Lake,California,6000,51149,56265,58547,64132,0.020081554,0.021631674,0.027644965,0.032762339,,,,,,,,,,,,,,,,,
6035,CA04 ,10,Lassen,California,6000,27666,28825,33748,34061,0.015948717,0.019822815,0.020364055,0.026010703,,,,,,,,,,,,,,,,,
6037,CA04 ,10,Los Angeles,California,6000,8878157,9089015,9544112,9846010,0.026299508,0.027575284,0.03409309,0.042628535,,,,,,,,,,,,,,,,,
6039,CA04 ,10,Madera,California,6000,89125,109300,123572,140049,0.017940072,0.018050564,0.021374141,0.0270962,,,,,,,,,,,,,,,,,
6041,CA04 ,10,Marin,California,6000,230522,239195,247597,244520,0.042450124,0.052458183,0.078958559,0.096652131,,,,,,,,,,,,,,,,,
6043,CA04 ,10,Mariposa,California,6000,14446,16427,17144,17713,0.020498185,0.0210466,0.025793074,0.03211184,,,,,,,,,,,,,,,,,
6045,CA04 ,10,Mendocino,California,6000,80859,83277,86385,86986,0.019960352,0.022543524,0.029037661,0.034950019,,,,,,,,,,,,,,,,,
6047,CA04 ,10,Merced,California,6000,179953,195291,211552,238034,0.018284938,0.018458235,0.02278554,0.027561893,,,,,,,,,,,,,,,,,
6049,CA04 ,10,Modoc,California,6000,9677,9761,9416,9279,0.01884498,0.021278857,0.024259133,0.031178948,,,,,,,,,,,,,,,,,
6051,CA04 ,10,Mono,California,6000,10126,11649,12896,12781,0.021826366,0.022700903,0.029819052,0.047158074,,,,,,,,,,,,,,,,,
6053,CA04 ,10,Monterey,California,6000,357535,355486,403095,406887,0.02466259,0.028853588,0.034994197,0.043680567,,,,,,,,,,,,,,,,,
6055,CA04 ,10,Napa,California,6000,111284,116697,124538,130056,0.027819381,0.032138772,0.044133221,0.054634172,,,,,,,,,,,,,,,,,
6057,CA04 ,10,Nevada,California,6000,79172,86523,92505,96573,0.022163495,0.024878894,0.035628342,0.045237999,,,,,,,,,,,,,,,,,
6059,CA04 ,10,Orange,California,6000,2418986,2603678,2856918,2969335,0.030475993,0.032704495,0.043265794,0.055172051,,,,,,,,,,,,,,,,,
6061,CA04 ,10,Placer,California,6000,175477,207071,251255,314775,0.026794515,0.031860733,0.042478888,0.050831442,,,,,,,,,,,,,,,,,
6063,CA04 ,10,Plumas,California,6000,19826,20823,20765,20972,0.02029759,0.023135926,0.030266438,0.038313924,,,,,,,,,,,,,,,,,
6065,CA04 ,10,Riverside,California,6000,1193156,1373034,1559277,1922386,0.022538372,0.022448961,0.027680536,0.033386368,,,,,,,,,,,,,,,,,
6067,CA04 ,10,Sacramento,California,6000,1075819,1140825,1230247,1357916,0.02375736,0.026585826,0.033189683,0.040744497,,,,,,,,,,,,,,,,,
6069,CA04 ,10,San Benito,California,6000,36835,42334,53823,54927,0.021385636,0.025285228,0.033819876,0.037648652,,,,,,,,,,,,,,,,,
6071,CA04 ,10,San Bernardino,California,6000,1437315,1576773,1718675,1949205,0.020626196,0.021162139,0.025627036,0.031609617,,,,,,,,,,,,,,,,,
6073,CA04 ,10,San Diego,California,6000,2512365,2623697,2825395,2931689,0.025122511,0.027674739,0.03823892,0.049007495,,,,,,,,,,,,,,,,,
6075,CA04 ,10,San Francisco,California,6000,723496,746386,777532,776614,0.036634426,0.042376828,0.064912379,0.075150674,,,,,,,,,,,,,,,,,
6077,CA04 ,10,San Joaquin,California,6000,484131,517923,568023,655866,0.020245931,0.022636532,0.028241196,0.031788254,,,,,,,,,,,,,,,,,
6079,CA04 ,10,San Luis Obispo,California,6000,218276,229370,247876,257779,0.021187761,0.024074319,0.031993383,0.041061546,,,,,,,,,,,,,,,,,
6081,CA04 ,10,San Mateo,California,6000,650174,679690,708442,694675,0.036060465,0.04192487,0.068686196,0.074808402,,,,,,,,,,,,,,,,,
6083,CA04 ,10,Santa Barbara,California,6000,370565,384582,399826,401576,0.027296994,0.029348157,0.037653849,0.049254397,,,,,,,,,,,,,,,,,
6085,CA04 ,10,Santa Clara,California,6000,1498307,1580245,1686154,1687956,0.031405418,0.037332847,0.06319808,0.063167482,,,,,,,,,,,,,,,,,
6087,CA04 ,10,Santa Cruz,California,6000,229616,239324,255850,249603,0.026280547,0.030868408,0.045642195,0.050840512,,,,,,,,,,,,,,,,,
6089,CA04 ,10,Shasta,California,6000,148606,159198,163782,177541,0.020715918,0.023453128,0.028512262,0.035451343,,,,,,,,,,,,,,,,,
6091,CA04 ,10,Sierra,California,6000,3323,3466,3569,3338,0.01813153,0.021154424,0.026458664,0.030526931,,,,,,,,,,,,,,,,,
6093,CA04 ,10,Siskiyou,California,6000,43743,44760,44233,44421,0.018950623,0.021126828,0.026037946,0.031915417,,,,,,,,,,,,,,,,,
6095,CA04 ,10,Solano,California,6000,343463,365395,396971,407269,0.02338233,0.024818116,0.032174193,0.040510563,,,,,,,,,,,,,,,,,
6097,CA04 ,10,Sonoma,California,6000,390495,422286,460425,462299,0.027010582,0.030241163,0.042491412,0.049466089,,,,,,,,,,,,,,,,,
6099,CA04 ,10,Stanislaus,California,6000,375312,410337,449708,499822,0.020171311,0.021672474,0.027414062,0.032692482,,,,,,,,,,,,,,,,,
6101,CA04 ,10,Sutter,California,6000,64854,74253,79127,87659,0.020614732,0.023752714,0.028576975,0.033809905,,,,,,,,,,,,,,,,,
6103,CA04 ,10,Tehama,California,6000,49913,54689,56135,59635,0.015937977,0.017838918,0.022197812,0.02788009,,,,,,,,,,,,,,,,,
6105,CA04 ,10,Trinity,California,6000,13052,13525,13007,13643,0.017166871,0.019160359,0.023239872,0.027885126,,,,,,,,,,,,,,,,,
6107,CA04 ,10,Tulare,California,6000,314062,348127,368695,405142,0.017813244,0.01926514,0.022830284,0.028695034,,,,,,,,,,,,,,,,,
6109,CA04 ,10,Tuolumne,California,6000,48845,51812,54651,56255,0.0195238,0.021154787,0.027070854,0.035310426,,,,,,,,,,,,,,,,,
6111,CA04 ,10,Ventura,California,6000,670117,703486,756414,788565,0.026910554,0.030882211,0.039100833,0.049413613,,,,,,,,,,,,,,,,,
6113,CA04 ,10,Yolo,California,6000,142214,152628,169870,186285,0.023647248,0.026456234,0.030683701,0.037416576,,,,,,,,,,,,,,,,,
6115,CA04 ,10,Yuba,California,6000,58645,61070,60330,67019,0.016015747,0.017345266,0.022317982,0.028199264,,,,,,,,,,,,,,,,,
51918,CA04 ,10,Dinwiddie,Colonial Heights + Petersburg,#N/A,75469,76431,75121,75074,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,
8001,CA04 ,10,Adams,Colorado,8000,266629,313439,366966,398583,0.019005312,0.023683266,0.031822314,0.034987852,,,,,,,,,,,,,,,,,
8003,CA04 ,10,Alamosa,Colorado,8000,13602,14372,14967,15315,0.01688891,0.020513868,0.024492363,0.030016429,,,,,,,,,,,,,,,,,
8005,CA04 ,10,Arapahoe,Colorado,8000,393895,446821,491662,526249,0.028985467,0.036089442,0.050965419,0.057209448,,,,,,,,,,,,,,,,,
8007,CA04 ,10,Archuleta,Colorado,8000,5382,7098,10038,11615,0.015441217,0.018815036,0.022804245,0.028763475,,,,,,,,,,,,,,,,,
8009,CA04 ,10,Baca,Colorado,8000,4525,4506,4501,3983,0.022840879,0.022487838,0.02800893,0.033531527,,,,,,,,,,,,,,,,,
8011,CA04 ,10,Bent,Colorado,8000,5028,5579,5968,6191,0.016996859,0.01846241,0.021186051,0.021264627,,,,,,,,,,,,,,,,,
8013,CA04 ,10,Boulder,Colorado,8000,226374,259520,293368,282115,0.026272283,0.03388794,0.047977452,0.056673461,,,,,,,,,,,,,,,,,
8014,CA04 ,10,Broomfield,Colorado,8000,(N),(N),(N),48539,#VALUE!,#VALUE!,#VALUE!,0.040014453,,,,,,,,,,,,,,,,,
8015,CA04 ,10,Chaffee,Colorado,8000,12696,14398,16316,16716,0.015698641,0.020350048,0.025747851,0.031433623,,,,,,,,,,,,,,,,,
8017,CA04 ,10,Cheyenne,Colorado,8000,2395,2304,2218,1880,0.022777963,0.029918986,0.028129831,0.039212237,,,,,,,,,,,,,,,,,
8019,CA04 ,10,Clear Creek,Colorado,8000,7632,8808,9310,9017,0.02172788,0.02767005,0.041024142,0.059539678,,,,,,,,,,,,,,,,,
8021,CA04 ,10,Conejos,Colorado,8000,7479,7888,8398,8204,0.011763292,0.015606698,0.018654245,0.022880649,,,,,,,,,,,,,,,,,
8023,CA04 ,10,Costilla,Colorado,8000,3183,3399,3668,3361,0.014008213,0.018458618,0.021137977,0.026661208,,,,,,,,,,,,,,,,,
8025,CA04 ,10,Crowley,Colorado,8000,3946,4642,5533,5944,0.014302143,0.016699971,0.018273386,0.018235588,,,,,,,,,,,,,,,,,
8027,CA04 ,10,Custer,Colorado,8000,1942,2702,3514,3881,0.017913141,0.021273265,0.024872938,0.032077758,,,,,,,,,,,,,,,,,
8029,CA04 ,10,Delta,Colorado,8000,21053,25249,27914,29494,0.015286645,0.019437937,0.024849218,0.028980845,,,,,,,,,,,,,,,,,
8031,CA04 ,10,Denver,Colorado,8000,468139,518958,556067,563353,0.027953509,0.034157078,0.046546618,0.057697863,,,,,,,,,,,,,,,,,
8033,CA04 ,10,Dolores,Colorado,8000,1505,1583,1846,1803,0.017048386,0.02186247,0.024058034,0.032113143,,,,,,,,,,,,,,,,,
8035,CA04 ,10,Douglas,Colorado,8000,61670,101937,180290,246076,0.029420966,0.047138194,0.051782133,0.055899346,,,,,,,,,,,,,,,,,
8037,CA04 ,10,Eagle,Colorado,8000,22297,31595,41983,47893,0.026151235,0.034702334,0.044912713,0.054082344,,,,,,,,,,,,,,,,,
8039,CA04 ,10,Elbert,Colorado,8000,9752,14423,20098,22388,0.020913626,0.028557673,0.037092389,0.044474688,,,,,,,,,,,,,,,,,
8041,CA04 ,10,El Paso,Colorado,8000,397491,469757,519436,567416,0.021036906,0.025902236,0.035226604,0.040115024,,,,,,,,,,,,,,,,,
8043,CA04 ,10,Fremont,Colorado,8000,32254,41239,46279,46957,0.014661259,0.017853198,0.022310673,0.025530094,,,,,,,,,,,,,,,,,
8045,CA04 ,10,Garfield,Colorado,8000,30379,36377,44237,49266,0.019938273,0.024918979,0.033381467,0.039107039,,,,,,,,,,,,,,,,,
8047,CA04 ,10,Gilpin,Colorado,8000,3078,3688,4815,4935,0.019262304,0.029974929,0.040597173,0.045803383,,,,,,,,,,,,,,,,,
8049,CA04 ,10,Grand,Colorado,8000,8041,9944,12490,13114,0.020169299,0.025812689,0.032872609,0.040357409,,,,,,,,,,,,,,,,,
8051,CA04 ,10,Gunnison,Colorado,8000,10340,12427,14005,14410,0.015996349,0.02083874,0.026713465,0.03490427,,,,,,,,,,,,,,,,,
8053,CA04 ,10,Hinsdale,Colorado,8000,468,644,790,792,0.021221694,0.026046556,0.028232607,0.036039533,,,,,,,,,,,,,,,,,
8055,CA04 ,10,Huerfano,Colorado,8000,5997,6881,7823,7775,0.01355998,0.016865999,0.019923874,0.0240262,,,,,,,,,,,,,,,,,
8057,CA04 ,10,Jackson,Colorado,8000,1593,1555,1576,1424,0.017089917,0.019435198,0.023764615,0.033992243,,,,,,,,,,,,,,,,,
8059,CA04 ,10,Jefferson,Colorado,8000,440014,492154,528181,522566,0.025289756,0.03180528,0.045516124,0.051814121,,,,,,,,,,,,,,,,,
8061,CA04 ,10,Kiowa,Colorado,8000,1676,1631,1614,1385,0.028272151,0.031943624,0.04118321,0.039664255,,,,,,,,,,,,,,,,,
8063,CA04 ,10,Kit Carson,Colorado,8000,7131,7485,7978,8021,0.023772018,0.025784748,0.028417873,0.031591455,,,,,,,,,,,,,,,,,
8065,CA04 ,10,Lake,Colorado,8000,6053,6907,7822,7606,0.017663753,0.020820884,0.024476601,0.027895067,,,,,,,,,,,,,,,,,
8067,CA04 ,10,La Plata,Colorado,8000,32505,39568,44212,47802,0.018968861,0.025416375,0.032596589,0.040666127,,,,,,,,,,,,,,,,,
8069,CA04 ,10,Larimer,Colorado,8000,187299,222750,253131,275570,0.020876038,0.026438897,0.036003826,0.040986452,,,,,,,,,,,,,,,,,
8071,CA04 ,10,Las Animas,Colorado,8000,13757,14381,15276,15629,0.014490229,0.019328402,0.023680133,0.029025341,,,,,,,,,,,,,,,,,
8073,CA04 ,10,Lincoln,Colorado,8000,4525,5749,6064,5488,0.019983928,0.019724834,0.020700696,0.025330196,,,,,,,,,,,,,,,,,
8075,CA04 ,10,Logan,Colorado,8000,17564,19045,20647,20863,0.021024785,0.023845597,0.028928629,0.031219839,,,,,,,,,,,,,,,,,
8077,CA04 ,10,Mesa,Colorado,8000,93757,105968,117486,129525,0.018239709,0.023225628,0.029664503,0.03499856,,,,,,,,,,,,,,,,,
8079,CA04 ,10,Mineral,Colorado,8000,554,683,837,923,0.019517265,0.022517686,0.02633584,0.032459755,,,,,,,,,,,,,,,,,
8081,CA04 ,10,Moffat,Colorado,8000,11408,12222,13166,13105,0.019218623,0.024334942,0.026637929,0.035667271,,,,,,,,,,,,,,,,,
8083,CA04 ,10,Montezuma,Colorado,8000,18732,22035,23865,24492,0.016848352,0.021575335,0.026793164,0.032738387,,,,,,,,,,,,,,,,,
8085,CA04 ,10,Montrose,Colorado,8000,24507,29609,33598,37079,0.017131591,0.021466014,0.026357062,0.033229465,,,,,,,,,,,,,,,,,
8087,CA04 ,10,Morgan,Colorado,8000,21962,24886,27243,27673,0.01990828,0.022318572,0.02594927,0.029392267,,,,,,,,,,,,,,,,,
8089,CA04 ,10,Otero,Colorado,8000,20118,20695,20253,19222,0.016399723,0.02084827,0.026309577,0.030436352,,,,,,,,,,,,,,,,,
8091,CA04 ,10,Ouray,Colorado,8000,2309,3129,3776,4168,0.019978672,0.024953038,0.031475272,0.044121134,,,,,,,,,,,,,,,,,
8093,CA04 ,10,Park,Colorado,8000,7215,10452,14697,16565,0.020665127,0.027368641,0.035018674,0.036032726,,,,,,,,,,,,,,,,,
8095,CA04 ,10,Phillips,Colorado,8000,4199,4465,4457,4515,0.022881909,0.020354552,0.029388612,0.028917113,,,,,,,,,,,,,,,,,
8097,CA04 ,10,Pitkin,Colorado,8000,12758,14603,14790,14889,0.037346902,0.047745517,0.079162747,0.098356701,,,,,,,,,,,,,,,,,
8099,CA04 ,10,Prowers,Colorado,8000,13338,13948,14440,13658,0.018421334,0.021449959,0.026358943,0.029094737,,,,,,,,,,,,,,,,,
8101,CA04 ,10,Pueblo,Colorado,8000,123134,130865,141833,149703,0.016958314,0.02220767,0.027370001,0.030934582,,,,,,,,,,,,,,,,,
8103,CA04 ,10,Rio Blanco,Colorado,8000,6011,6380,5979,5838,0.018807956,0.02335463,0.031708667,0.040968018,,,,,,,,,,,,,,,,,
8105,CA04 ,10,Rio Grande,Colorado,8000,10764,11606,12428,12032,0.019190333,0.022665887,0.026527484,0.031750733,,,,,,,,,,,,,,,,,
8107,CA04 ,10,Routt,Colorado,8000,14239,17295,19831,21281,0.024930651,0.029735357,0.038975224,0.053262357,,,,,,,,,,,,,,,,,
8109,CA04 ,10,Saguache,Colorado,8000,4632,5201,5978,6819,0.014444561,0.017347783,0.018183792,0.021367975,,,,,,,,,,,,,,,,,
8111,CA04 ,10,San Juan,Colorado,8000,749,565,559,565,0.020349295,0.022278131,0.02897438,0.034619133,,,,,,,,,,,,,,,,,
8113,CA04 ,10,San Miguel,Colorado,8000,3741,5419,6617,7213,0.022788853,0.031730436,0.04072781,0.052700872,,,,,,,,,,,,,,,,,
8115,CA04 ,10,Sedgwick,Colorado,8000,2678,2683,2743,2486,0.020986915,0.024541769,0.028191101,0.032308181,,,,,,,,,,,,,,,,,
8117,CA04 ,10,Summit,Colorado,8000,13124,18873,23693,25344,0.026429009,0.03193131,0.041164157,0.045409619,,,,,,,,,,,,,,,,,
8119,CA04 ,10,Teller,Colorado,8000,12526,17112,20648,21302,0.020419129,0.027968509,0.035555532,0.041838464,,,,,,,,,,,,,,,,,
8121,CA04 ,10,Washington,Colorado,8000,4784,5013,4942,4726,0.023751495,0.025451147,0.026346228,0.030372585,,,,,,,,,,,,,,,,,
8123,CA04 ,10,Weld,Colorado,8000,132161,152140,183115,226354,0.018693233,0.022739506,0.029811526,0.030378828,,,,,,,,,,,,,,,,,
8125,CA04 ,10,Yuma,Colorado,8000,8929,9403,9813,9638,0.027261019,0.020824402,0.028284417,0.035028588,,,,,,,,,,,,,,,,,
9001,CA04 ,10,Fairfield,Connecticut,9000,828860,848057,884481,891838,0.038978651,0.049192472,0.066869481,0.078712604,,,,,,,,,,,,,,,,,
9003,CA04 ,10,Hartford,Connecticut,9000,852567,846135,858439,870496,0.029319469,0.033562578,0.042445831,0.049666883,,,,,,,,,,,,,,,,,
9005,CA04 ,10,Litchfield,Connecticut,9000,174462,178258,182614,187648,0.027950204,0.03341322,0.043123132,0.048137601,,,,,,,,,,,,,,,,,
9007,CA04 ,10,Middlesex,Connecticut,9000,143514,148119,155615,161930,0.028338127,0.033295005,0.042952774,0.049636912,,,,,,,,,,,,,,,,,
9009,CA04 ,10,New Haven,Connecticut,9000,805366,809157,824985,840117,0.026443651,0.031740498,0.03898379,0.045058953,,,,,,,,,,,,,,,,,
9011,CA04 ,10,New London,Connecticut,9000,255474,257828,259536,265204,0.024421636,0.030087852,0.037174247,0.044656494,,,,,,,,,,,,,,,,,
9013,CA04 ,10,Tolland,Connecticut,9000,128966,130277,136852,146384,0.024419664,0.029473279,0.03740464,0.042658318,,,,,,,,,,,,,,,,,
9015,CA04 ,10,Windham,Connecticut,9000,102758,106313,109192,115097,0.02160513,0.025694714,0.030836299,0.035207587,,,,,,,,,,,,,,,,,
10001,CA04 ,10,Kent,Delaware,10000,111638,120715,127110,143206,0.026082139,0.033474493,0.040599839,0.052339519,,,,,,,,,,,,,,,,,
10003,CA04 ,10,New Castle,Delaware,10000,443784,474435,501859,519824,0.037901226,0.047638896,0.059364032,0.077632685,,,,,,,,,,,,,,,,,
10005,CA04 ,10,Sussex,Delaware,10000,114145,134584,157435,175489,0.027164789,0.034000888,0.041407443,0.055788876,,,,,,,,,,,,,,,,,
11001,CA04 ,10,District of Columbia,Dist. of Columbia,#N/A,605321,580517,571723,582049,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,
51919,CA04 ,10,Fairfax,Fairfax City + Falls Church,#N/A,851111,921869,1006946,1033196,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,
12001,CA04 ,10,Alachua,Florida,12000,182723,203700,218577,231356,0.017283093,0.020514511,0.024686952,0.032844607,,,,,,,,,,,,,,,,,
12003,CA04 ,10,Baker,Florida,12000,18594,20482,22374,24418,0.013439735,0.015886442,0.01984995,0.025682135,,,,,,,,,,,,,,,,,
12005,CA04 ,10,Bay,Florida,12000,127323,142101,148252,161458,0.01617588,0.019393068,0.024470935,0.033230565,,,,,,,,,,,,,,,,,
12007,CA04 ,10,Bradford,Florida,12000,22605,24534,26078,28007,0.011981577,0.01519597,0.019115463,0.024267703,,,,,,,,,,,,,,,,,
12009,CA04 ,10,Brevard,Florida,12000,403209,451310,477698,526080,0.018963286,0.021865367,0.027743132,0.035186138,,,,,,,,,,,,,,,,,
12011,CA04 ,10,Broward,Florida,12000,1263301,1447124,1631983,1763706,0.023863472,0.027031331,0.031646909,0.040863667,,,,,,,,,,,,,,,,,
12013,CA04 ,10,Calhoun,Florida,12000,11044,11984,13041,13302,0.01131139,0.014009835,0.016386661,0.021039673,,,,,,,,,,,,,,,,,
12015,CA04 ,10,Charlotte,Florida,12000,112821,130731,142239,153142,0.018303825,0.021150242,0.026430452,0.033759295,,,,,,,,,,,,,,,,,
12017,CA04 ,10,Citrus,Florida,12000,94645,107581,118640,132889,0.01558339,0.018129023,0.022882653,0.02923648,,,,,,,,,,,,,,,,,
12019,CA04 ,10,Clay,Florida,12000,106752,122772,141621,168121,0.018745773,0.02234473,0.027132326,0.033421717,,,,,,,,,,,,,,,,,
12021,CA04 ,10,Collier,Florida,12000,154568,199639,254035,305481,0.027892771,0.033964092,0.040598474,0.058741287,,,,,,,,,,,,,,,,,
12023,CA04 ,10,Columbia,Florida,12000,42861,50383,56729,63888,0.013727975,0.016620781,0.019309016,0.024464107,,,,,,,,,,,,,,,,,
